gene	s15v24hpf_mean_expression	s15v24hpf_log2_change	s24vMel_mean_expression	s24vMel_log2_change	s24vIri_mean_expression	s24vIri_log2_change	MelvIri_mean_expression	MelvIri_log2_change	genename	type	s15_Rep1	s15_Rep2	s24_Rep1	s24_Rep2	Mel_Rep1	Mel_Rep2	Iri_Rep1	Iri_Rep2	s15	s24	Mel	Iri	s15_Rep1_zscore	s15_Rep2_zscore	s24_Rep1_zscore	s24_Rep2_zscore	Mel_Rep1_zscore	Mel_Rep2_zscore	Iri_Rep1_zscore	Iri_Rep2_zscore
ENSDARG00000002613	430.466807425917	2.80747635062321	0	0	0	0	0	0	rpa3	other	46.584888	29.275839	2.867393	1.961952	4.446222	3.093795	10.345189	2.883009	37.9303635	2.4146725	3.7700085	6.614099	0.375638644819588	0.205378763915425	-0.0613628620792409	-0.0787477008299234	-0.0491786253018362	-0.0605225161042626	-0.0195291102270194	-0.0521813643562393
ENSDARG00000002644	0	0	96.7585007585259	-3.27944466638608	96.7585007585259	-5.75559721554138	0	0	rgs5a	other	0.737697	0.625979	0.13944	0.134608	0.21553	4.924754	19.904919	40.900085	0.681838	0.137024	2.570142	30.402502	-0.129842203592926	-0.126168682956688	-0.0830376285333825	-0.0954471683079266	-0.0764285133792645	-0.0458892701531547	0.0298213798294317	0.122731723928933
ENSDARG00000002663	2832.58077723679	-1.95514828397552	2832.58077723679	-3.25556171240174	2832.58077723679	-2.82631537703147	0	0	optn	other	1.928685	1.208484	2.519914	2.540031	27.550526	54.768383	27.2619	34.999298	1.5685845	2.5299725	41.1594545	31.130599	-0.116711156487137	-0.119427706018572	-0.0641237330226621	-0.0734648359395597	0.0996362017068133	0.352467045991978	0.0678005505472238	0.0955827428373048
ENSDARG00000002666	0	0	183.162062754262	-5.22121034293238	0	0	183.162062754262	4.93940733830868	kcnj1b	other	0.594254	0.204504	0.226066	0.048121	11.215104	7.868788	0.400655	0.101491	0.399379	0.1370935	9.541946	0.251073	-0.131423711374697	-0.131046157407538	-0.0823493474967017	-0.0962375432147695	-0.00558025489119925	-0.0223601940731201	-0.0708660858825075	-0.0649788741778993
ENSDARG00000002707	87.7390651892826	2.72433087822049	87.7390651892826	6.07299113261217	87.7390651892826	3.39975505750731	0	0	her11	TF	6.794974	9.840686	0.772289	0.329279	0	0	0.052195	0.045518	8.31783	0.550784	0	0.0488565	-0.0630586678899514	-0.0195324697422223	-0.0780093695143535	-0.093668137083696	-0.077816742155391	-0.085248500223682	-0.0726649517254833	-0.0652364008296225
ENSDARG00000002710	0	0	49895.0884233025	3.16379567977876	49895.0884233025	2.6307141898685	0	0	ncl	other	540.475525	465.132446	294.223938	352.266479	36.200012	79.338692	74.410889	90.018379	502.8039855	323.2452085	57.769352	82.214634	5.82095062072139	5.2492828267343	2.25359090279889	3.12256472640534	0.155347542883926	0.548835929561583	0.311199235741912	0.348720500520775
ENSDARG00000002720	0	0	1056.09633215164	1.94079347009469	1056.09633215164	2.36329387131003	0	0	utp15	other	27.341173	16.142931	9.124326	15.226648	2.452129	3.805916	3.056611	2.98549	21.742052	12.175487	3.1290225	3.0210505	0.163470152647219	0.0533995878424409	-0.011648823203127	0.0424737875475245	-0.0620225787416005	-0.0548311588756469	-0.0571551620208115	-0.0517098586517881
ENSDARG00000002731	0	0	0	0	6669.59680663994	-2.90683191181103	6669.59680663994	-3.20782291104335	sdc2	other	34.185997	24.412504	26.678614	26.70747	16.593634	49.95578	213.87294	428.033875	29.2992505	26.693042	33.274707	320.9534075	0.238936661440622	0.149098338721941	0.127827587376066	0.147393065805884	0.0290628579898827	0.314004140288442	1.03114849802524	1.90389887072485
ENSDARG00000002745	0	0	10910.9838825067	-2.7036587743641	0	0	0	0	tdh	other	37.180027	50.173206	11.522284	21.864847	190.721909	114.911377	66.311852	32.367191	43.6766165	16.6935655	152.816643	49.3395215	0.271946858828124	0.447211313016871	0.00740399024961227	0.103138002010162	1.15062311453081	0.833137133873798	0.269389326368391	0.0834726593562128
ENSDARG00000002748	0	0	0	0	890.832186096002	-1.50813681788482	890.832186096002	-2.70207606631396	sema6d	other	4.151827	4.305366	2.652019	3.069643	0.815298	1.918159	10.660031	14.024965	4.2285965	2.860831	1.3667285	12.342498	-0.0922002610584182	-0.0835893696230644	-0.0630741016608225	-0.0686248942701422	-0.0725654075629056	-0.0699183413177036	-0.0179037916259341	-0.000918244238913388
ENSDARG00000002758	0	0	0	0	4285.99708724301	-2.61845240515965	0	0	dedd1	other	9.749796	15.561385	3.765976	3.945014	4.934512	43.200691	38.792068	32.166229	12.6555905	3.855495	24.0676015	35.4791485	-0.0304807520157168	0.0466697088294653	-0.0542232314973863	-0.060625180179261	-0.0460335493073352	0.260016651350338	0.127323093676916	0.0825480515813286
ENSDARG00000002768	445.323838749467	-4.00684576550863	0	0	0	0	0	0	pvalb2	other	0.089962	0.122816	1.55188	0.8237	14.975192	13.380602	7.326805	0.111092	0.106389	1.18779	14.177897	3.7189485	-0.136983701909508	-0.131991483068469	-0.0718151818378244	-0.0891497938434841	0.018638472721513	0.0216908905763778	-0.0351110073704064	-0.0649347008553475
ENSDARG00000002787	0	0	4083.72269946787	2.25640425456785	0	0	0	0	tle3a	other	28.188362	21.212572	22.820551	20.127361	3.711638	10.607857	19.397818	19.64007	24.700467	21.473956	7.1597475	19.518944	0.172810699039379	0.112067467200601	0.0971736081871408	0.0872597158470278	-0.0539100810030477	-0.00046922308247786	0.0272035566421537	0.0249163401093283
ENSDARG00000002795	0	0	1290.71230421989	4.68423046561175	1290.71230421989	7.19101804792952	1290.71230421989	2.50678758231777	meis3	TF	23.25621	23.678589	9.082783	12.497565	0.414904	0.592596	0.080714	0.09949	23.4673995	10.790174	0.50375	0.090102	0.118432048503091	0.140605185719757	-0.0119789003059233	0.0175336379077898	-0.0751443454025956	-0.0805124012626224	-0.0725177272091089	-0.0649880805958169
ENSDARG00000002826	0	0	372.030969766436	2.13311140514567	372.030969766436	2.47081145282791	0	0	cep57l1	other	8.659575	7.834218	4.00811	5.60456	1.371077	1.186299	1.04769	0.885441	8.2468965	4.806335	1.278688	0.9665655	-0.0425008087305795	-0.0427521065094035	-0.0522993721418156	-0.0454591608335602	-0.068985634904961	-0.0757674550235692	-0.0675258770760166	-0.0613719919557852
ENSDARG00000002830	0	0	464.553575544957	2.36487182982457	464.553575544957	2.49187281071562	0	0	trmt2a	other	11.450632	6.07101	4.293794	5.352376	1.107925	1.167593	1.353932	1.18609	8.760821	4.823085	1.137759	1.270011	-0.0117284575885501	-0.0631566428912386	-0.0500294892003995	-0.0477637835572908	-0.0706805969932793	-0.0759169556397825	-0.0659449545211047	-0.0599887334148114
ENSDARG00000002933	0	0	2014.77725158192	3.23316250131908	2014.77725158192	-2.926429908409	2014.77725158192	-6.15959240972807	gbx2	TF	22.285288	16.591553	5.903669	6.686615	0.329607	1.874681	25.141806	128.734299	19.4384205	6.295142	1.102144	76.9380525	0.107727303771786	0.0585912180532224	-0.0372383360370711	-0.0355706328487304	-0.0756937433978504	-0.0702658227563717	0.0568559236732701	0.526848906108876
ENSDARG00000002937	0	0	958.465111124065	3.09379169887924	958.465111124065	3.61228072017935	0	0	meis1a	TF	8.331408	4.020194	6.240565	5.49778	0.795697	1.35011	1.287864	0.199102	6.175801	5.8691725	1.0729035	0.743483	-0.0461189613362863	-0.0868894921548818	-0.0345615516059117	-0.0464349864784859	-0.0726916576081005	-0.074458257683543	-0.0662860194023356	-0.0645297748978652
ENSDARG00000002945	0	0	192.841586253002	-5.87620528014934	0	0	192.841586253002	4.56614051563804	bgnb	other	0.18803	0.247342	0.080368	0.024203	2.034281	9.864944	0.26756	0.140135	0.217686	0.0522855	5.9496125	0.2038475	-0.135902468910039	-0.130550419224904	-0.0835069811226606	-0.0964561215794009	-0.0647139377990259	-0.00640667370222164	-0.0715531663203508	-0.0648010766696509
ENSDARG00000002952	0	0	1860.7599838898	3.00835582208328	1860.7599838898	4.04199521340072	0	0	smo	other	24.901203	18.582457	7.38408	8.648297	0.7626	2.158319	0.604585	0.633062	21.74183	8.0161885	1.4604595	0.6188235	0.136568654893494	0.0816307420916463	-0.0254758303483213	-0.0176434966547876	-0.0729048353921837	-0.0679989535282348	-0.0698133317317928	-0.0625331646432461
ENSDARG00000002968	0	0	0	0	255.554805333566	-3.97637414476024	0	0	a1cf	other	0.107187	0.219665	0.286437	0.099222	0	1.3313	12.285657	2.670387	0.163426	0.1928295	0.66565	7.478022	-0.136793790435675	-0.130870708353265	-0.081869673790592	-0.0957705487749742	-0.077816742155391	-0.0746085894803448	-0.00951177221236193	-0.0531596187242861
ENSDARG00000002971	0	0	0	0	927.271214259152	1.9168196606158	0	0	phc1	other	8.421545	13.645301	5.117608	4.795648	2.823553	1.816325	1.277971	2.256095	11.033423	4.956628	2.319939	1.767033	-0.045125170304828	0.0244960312550372	-0.0434839306619451	-0.0528515290119473	-0.0596302366781105	-0.070732210971904	-0.0663370903424279	-0.0550657383104384
ENSDARG00000002986	0	0	0	0	403.583359611689	-4.23381602792472	403.583359611689	-3.0724703386752	gda	other	0.319268	1.198661	0.124808	0.085484	0.232503	0.935708	12.939255	3.254479	0.7589645	0.105146	0.5841055	8.096867	-0.134455525397536	-0.119541381637602	-0.0831538861018806	-0.0958960956256015	-0.076319190282632	-0.0777702086276281	-0.00613768302784351	-0.0504722648740673
ENSDARG00000002991	0	0	753.9825990427	3.34934038913519	753.9825990427	3.5848189866264	0	0	cep135	other	6.601906	5.516567	4.849517	4.692155	0.463951	1.089492	0.69553	0.44543	6.0592365	4.770836	0.7767215	0.57048	-0.0651873081471333	-0.0695728753295861	-0.0456140296091987	-0.0537973158959171	-0.0748284336650989	-0.076541148285291	-0.0693438435435088	-0.0633964423077651
ENSDARG00000003008	0	0	2581.99662423243	-1.93757704494782	0	0	0	0	prkcea	other	5.758945	5.807029	3.39769	4.281737	18.195356	22.512737	9.668895	12.989337	5.782987	3.8397135	20.3540465	11.329116	-0.0744812394036559	-0.0662115348374034	-0.0571494230550598	-0.0575479846497955	0.0393795497346739	0.0946760188691037	-0.0230203636747881	-0.00568307391162668
ENSDARG00000003017	0	0	1958.19374232435	-2.76754718770448	1958.19374232435	-2.52183895170152	0	0	ube2al	ChomatinRemodeler	17.185699	23.354111	2.947975	3.416374	36.048988	36.865788	38.449623	30.530836	20.269905	3.1821745	36.457388	34.4902295	0.0515026034564464	0.136850198698314	-0.0607226032366554	-0.0654562390754358	0.154374797267605	0.209387339784425	0.125555279254607	0.0750237580194052
ENSDARG00000003022	528.251143207124	2.57807814092428	528.251143207124	-4.44376348059971	0	0	528.251143207124	3.12756378934627	limk1b	other	4.06595	3.728394	0.246287	0.194383	3.697012	9.10517	1.343286	0.471404	3.897172	0.220335	6.401091	0.907345	-0.0931470841433728	-0.0902663165092515	-0.0821886829059008	-0.0949009051694602	-0.0540042870721778	-0.0124788794748561	-0.0659999126964026	-0.0632769383102689
ENSDARG00000003061	0	0	0	0	1875.4827410707	2.72508331670026	0	0	cd276	other	31.054045	23.192286	29.372248	25.022984	11.644699	8.395729	2.515401	7.125654	27.1231655	27.197616	10.020214	4.8205275	0.204405827171031	0.134977496158403	0.149229674531869	0.131999128389529	-0.00281323340425981	-0.018148817819079	-0.0599490671544765	-0.0326613428941035
ENSDARG00000003068	1102.79387341019	1.73771271908342	0	0	0	0	0	0	gorasp1a	other	12.594039	13.86504	1.378858	1.640355	3.214853	4.915675	4.150017	5.935843	13.2295395	1.5096065	4.065264	5.04293	0.000877992835878457	0.027038937378426	-0.0731899164617085	-0.0816866650547893	-0.0571098732943667	-0.0459618306200958	-0.0515106383856603	-0.0381355544427684
ENSDARG00000003081	0	0	0	0	821.13729829564	2.77863663503032	821.13729829564	2.3535334331326	mybphb	other	9.322019	14.657221	6.106699	7.43783	5.599936	8.262574	2.584544	0.606547	11.98962	6.7722645	6.931255	1.5955455	-0.0351971386944855	0.0362063674465169	-0.0356251748744028	-0.0287055376824737	-0.041747553180925	-0.0192130086964388	-0.0595921281055731	-0.0626551577322433
ENSDARG00000003098	0	0	5724.77270391687	1.86216035880384	5724.77270391687	1.60268439903373	0	0	kdm5bb	TF	28.331528	29.698145	26.359289	26.576765	7.341858	13.91116	9.895348	14.691988	29.0148365	26.468027	10.626509	12.293668	0.174389152802094	0.210265855025077	0.125290412139554	0.146198597825738	-0.030527833206129	0.0259311743322282	-0.0218513383440775	0.00215066755449336
ENSDARG00000003109	0	0	0	0	2992.84383963696	-1.82996086740908	0	0	rcan1a	other	12.404412	27.048038	4.873416	4.564304	13.86955	28.110531	29.332766	24.337345	19.726225	4.71886	20.9900405	26.8350555	-0.00121270922789509	0.179597774629993	-0.0454241417176231	-0.0549657021529821	0.0115170323628899	0.139414266085801	0.0784910461931513	0.0465280726048714
ENSDARG00000003113	0	0	1917.42246780172	-5.53559827713309	1917.42246780172	-8.34540865982505	1917.42246780172	-2.80981038269196	ada	other	0.036131	0.254501	0.052312	0.071744	4.48402	12.695949	82.175255	40.401318	0.145316	0.062028	8.5899845	61.2882865	-0.137577206963086	-0.130467572461529	-0.0837298981771837	-0.0960216607535401	-0.0489351683757469	0.0162190609285464	0.351281462653933	0.120436942596862
ENSDARG00000003144	0	0	166.122785334509	-2.67521029389783	166.122785334509	-3.54911278967349	0	0	pxmp2	other	2.330345	0.947775	0.28243	0.170598	2.089494	2.713503	5.573689	5.270741	1.63906	0.226514	2.4014985	5.422215	-0.112282718601523	-0.122444733093978	-0.0819015111386628	-0.0951182680928968	-0.0643583108542095	-0.0635618557996019	-0.0441611723568449	-0.041195627890938
ENSDARG00000003153	0	0	1354.08463871084	2.0231322532314	1354.08463871084	2.01787926370488	0	0	nudt21	other	42.229786	21.003351	20.304373	18.741798	7.679427	7.310911	9.900923	9.045149	31.6165685	19.5230855	7.495169	9.473036	0.327622166473444	0.109646279509561	0.0771814857029745	0.0745975327784733	-0.0283535512048844	-0.0268188145837193	-0.021822558349029	-0.0238299220242306
ENSDARG00000003165	5224.33100776762	-1.7362838129742	5224.33100776762	3.47588514799503	5224.33100776762	2.50709565536968	0	0	nr2f6b	TF	34.159645	44.282982	65.330261	54.874256	5.365401	10.729677	18.501139	13.048008	39.2213135	60.1022585	8.047539	15.7745735	0.238646121692672	0.379047324477142	0.434931640045933	0.404799622407638	-0.0432581931661189	0.000504377102869812	0.0225746028878815	-0.00541313400875832
ENSDARG00000003189	0	0	10761.2695518648	2.2552865127294	10761.2695518648	2.3573189152777	0	0	psmd1	other	58.488327	39.444408	89.405853	77.745628	22.190638	17.803432	14.593149	29.387026	48.9663675	83.5757405	19.997035	21.9900875	0.506878101665409	0.323053443313262	0.626222631439553	0.61381321420607	0.0651131619517211	0.0570386832849741	0.00240026515703453	0.0697611928628565
ENSDARG00000003200	0	0	182.901411272177	2.41814647726174	182.901411272177	3.61613103147676	0	0	foxm1	TF	12.329553	9.708901	4.995245	4.559456	2.349125	1.887077	1.070172	0.328946	11.019227	4.7773505	2.118101	0.699559	-0.00203805512163397	-0.0210575375884889	-0.0444561576202645	-0.055010006355329	-0.0626860275276448	-0.0701667524239339	-0.0674098175515897	-0.063932374534005
ENSDARG00000003203	0	0	367.1054573062	-8.03040269797113	367.1054573062	-5.2597652540842	0	0	rhcga	other	0.019284	0.261484	0.019712	0.00415	6.301243	17.661764	3.023246	0.233011	0.140384	0.011931	11.9815035	1.6281285	-0.137762950858568	-0.130386762439368	-0.0839889192770359	-0.0966393790401398	-0.0372304346438354	0.055906455481183	-0.0573274031929715	-0.0643737626913856
ENSDARG00000003213	0	0	4054.41768734758	1.68242462639457	4054.41768734758	1.86501088741926	0	0	naa15a	other	37.758888	23.459179	25.118349	31.25271	9.523856	12.046143	9.263381	11.766652	30.6090335	28.1855295	10.7849995	10.5150165	0.278328997908203	0.138066086913752	0.115430607119598	0.188930448783429	-0.0164735836211504	0.0110257327226687	-0.0251137611478079	-0.0113085357264689
ENSDARG00000003216	15423.004299613	-2.11473649683731	15423.004299613	-3.75772369165437	15423.004299613	-4.79405607790393	0	0	anxa2a	other	3.995385	2.983915	8.270717	6.443423	149.930313	111.684822	313.885406	333.041748	3.48965	7.35707	130.8075675	323.463577	-0.093925087229063	-0.0988817202738738	-0.0184311159032407	-0.0377930807813094	0.887884435964828	0.807350115764831	1.54744594668269	1.46684878574863
ENSDARG00000003217	754.502260632572	2.8633735024083	0	0	0	0	0	0	urb2	other	14.072243	13.084056	0.565605	0.941161	0.87374	2.514241	1.480482	1.7015	13.5781495	0.753383	1.6939905	1.590991	0.0171756938672628	0.0180010833977095	-0.0796515632874163	-0.088076358218099	-0.0721889826283982	-0.0651543818226913	-0.0652916615393318	-0.0576173791624996
ENSDARG00000003219	781.982239761796	-2.84196118471184	781.982239761796	3.4248487781962	0	0	781.982239761796	-3.22372646665481	bin2a	other	1.204609	2.14059	6.188029	10.139944	0.570136	1.431037	18.506151	2.025241	1.6725995	8.1639865	1.0005865	10.265696	-0.124694340250677	-0.108641008823047	-0.0349789728482993	-0.00401184844560474	-0.0741444960573738	-0.0738114793039696	0.0226004764906049	-0.0561278764423396
ENSDARG00000003244	0	0	859.006747598339	-2.11555031775046	859.006747598339	-1.91690231072836	0	0	gbp3	other	6.772164	5.631934	0.882889	1.054329	2.191312	8.832427	5.548019	3.714362	6.202049	0.968609	5.5118695	4.6311905	-0.0633101558851982	-0.0682378030359242	-0.0771306046786588	-0.087042154841203	-0.063702501094419	-0.0146586745442395	-0.0442936893923416	-0.0483563852682857
ENSDARG00000003281	0	0	0	0	0	0	1783.50289480618	-2.3432066988872	pik3ip1	other	15.360483	11.350264	17.826956	12.42447	4.855052	10.379831	28.288267	51.425488	13.3553735	15.125713	7.6174415	39.8568775	0.0313789772954435	-0.00206303946387849	0.0574973361283593	0.0168656478767367	-0.0465453511843408	-0.00229163447522196	0.0730989966777913	0.171158140105075
ENSDARG00000003293	0	0	2675.60546967971	2.58133514529214	2675.60546967971	2.70366652026984	0	0	sox9a	TF	26.6063	70.653648	38.763802	28.42202	1.637674	18.03824	3.476523	9.81089	48.629974	33.592911	9.837957	6.6437065	0.155367928292504	0.684219042056817	0.223849633010428	0.163061747764185	-0.0672684835709054	0.0589152972426257	-0.0549874373067678	-0.0203068177450751
ENSDARG00000003311	0	0	0	0	1374.69616365918	-1.82756969999929	0	0	pank2	other	6.915458	6.081198	2.200181	2.290493	3.865479	19.17815	10.651872	14.559584	6.498328	2.245337	11.5218145	12.605728	-0.061730290879021	-0.0630387433486673	-0.0666641499956385	-0.0757452777805738	-0.0529191910891235	0.0680255959397169	-0.0179459110841584	0.00154148886486162
ENSDARG00000003380	0	0	666.535270011607	-3.84916452379711	666.535270011607	-5.20252243207851	0	0	si:dkey-275b16.2	other	0.743613	0.792442	0.295849	0.14542	2.618579	7.567432	14.864192	10.789047	0.7680275	0.2206345	5.0930055	12.8266195	-0.12977697768412	-0.12424230765682	-0.0817948913798004	-0.0953483611635837	-0.0609504742559778	-0.0247686677018808	0.00379947882482333	-0.0158064068850248
ENSDARG00000003411	0	0	227.615510416337	3.81619864593629	227.615510416337	2.84531388077027	0	0	foxa2	TF	9.949584	14.201363	3.331181	2.72501	0.158929	0.450209	0.495836	0.70494	12.0754735	3.0280955	0.304569	0.600388	-0.0282780214767261	0.0309309993980787	-0.0576778658259208	-0.0717743765654006	-0.0767930804323779	-0.0816503754014428	-0.0703747300603177	-0.0622024605417586
ENSDARG00000003420	0	0	0	0	296.676226946771	-4.28982155803539	296.676226946771	-4.45609236193974	chrna5	other	0.245957	0.483308	0.421981	0.300215	0	0.28656	4.042769	16.167299	0.3646325	0.361098	0.14328	10.105034	-0.135263804065644	-0.127819727876024	-0.0807927180863478	-0.0939337429700429	-0.077816742155391	-0.0829582780178601	-0.0520642880554286	0.00893843848119709
